contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TSLA241129C00165000,2024-11-25 15:14:37+00:00,165.0,184.76,171.8,176.15,-2.9900055,-1.5925462,14.0,47,3.134767788085937,True,REGULAR,USD
TSLA241129C00170000,2024-11-25 15:50:57+00:00,170.0,181.65,166.45,171.05,-2.5100098,-1.3629506,15.0,62,2.691409521484375,True,REGULAR,USD
TSLA241129C00175000,2024-11-25 17:36:16+00:00,175.0,173.29,161.8,166.1,-6.780014,-3.7652102,24.0,33,2.8730496923828124,True,REGULAR,USD
TSLA241129C00180000,2024-11-25 20:57:10+00:00,180.0,159.84,156.8,161.3,-15.139999,-8.652417,284.0,321,2.8593778515625,True,REGULAR,USD
TSLA241129C00185000,2024-11-25 19:53:32+00:00,185.0,162.4,151.8,155.9,-5.700012,-3.390846,550.0,590,2.5371130322265625,True,REGULAR,USD
TSLA241129C00190000,2024-11-25 19:55:07+00:00,190.0,157.36,146.8,150.9,-5.5200043,-3.3890007,596.0,680,2.4355507861328123,True,REGULAR,USD
TSLA241129C00195000,2024-11-25 16:55:30+00:00,195.0,158.57,141.6,146.05,0.6000061,0.37982282,2.0,65,2.3046917382812495,True,REGULAR,USD
TSLA241129C00200000,2024-11-25 20:13:53+00:00,200.0,145.34,136.65,141.1,-8.630005,-5.604991,32.0,411,2.2675824560546873,True,REGULAR,USD
TSLA241129C00205000,2024-11-25 19:33:10+00:00,205.0,141.82,131.85,136.25,-5.4799957,-3.7202957,11.0,48,2.3261760595703116,True,REGULAR,USD
TSLA241129C00210000,2024-11-25 20:37:47+00:00,210.0,136.5,126.65,131.3,-5.7899933,-4.06915,9.0,518,2.1679733300781248,True,REGULAR,USD
TSLA241129C00215000,2024-11-25 18:49:25+00:00,215.0,133.67,121.85,126.35,-3.7799988,-2.7500901,8.0,352,2.16406708984375,True,REGULAR,USD
TSLA241129C00220000,2024-11-25 20:45:01+00:00,220.0,126.21,116.75,121.0,-7.7199936,-5.764201,167.0,693,1.896484892578125,True,REGULAR,USD
TSLA241129C00225000,2024-11-25 20:49:30+00:00,225.0,120.75,112.0,116.35,-8.880005,-6.85027,19.0,637,2.0175830810546875,True,REGULAR,USD
TSLA241129C00230000,2024-11-25 20:20:56+00:00,230.0,116.52,108.5,111.3,-6.4300003,-5.2297683,11.0,747,2.227543493652343,True,REGULAR,USD
TSLA241129C00235000,2024-11-25 20:51:03+00:00,235.0,109.94,101.9,106.25,-7.6100006,-6.473841,12.0,633,1.7744151904296874,True,REGULAR,USD
TSLA241129C00240000,2024-11-25 20:58:24+00:00,240.0,99.89,96.7,101.45,-13.099998,-11.5939455,24.0,708,1.6845718896484376,True,REGULAR,USD
TSLA241129C00245000,2024-11-25 20:36:47+00:00,245.0,101.54,91.75,96.35,-6.4799957,-5.998885,92.0,928,1.5839864550781246,True,REGULAR,USD
TSLA241129C00247500,2024-11-25 19:23:43+00:00,247.5,99.0,89.45,93.9,-6.1600037,-5.8577437,8.0,44,1.6044941650390623,True,REGULAR,USD
TSLA241129C00250000,2024-11-25 20:53:01+00:00,250.0,91.3,88.5,91.4,-12.399994,-11.957564,75.0,1204,1.834961762695312,True,REGULAR,USD
TSLA241129C00252500,2024-11-22 20:39:01+00:00,252.5,100.29,84.1,88.5,0.0,0.0,20.0,42,1.291019169921875,True,REGULAR,USD
TSLA241129C00255000,2024-11-25 20:53:02+00:00,255.0,87.5,81.75,86.05,-10.82,-11.004882,111.0,1322,1.3271518017578123,True,REGULAR,USD
TSLA241129C00257500,2024-11-25 17:12:00+00:00,257.5,91.6,79.5,83.8,-4.880005,-5.058048,34.0,75,1.4189482177734376,True,REGULAR,USD
TSLA241129C00260000,2024-11-25 20:56:41+00:00,260.0,79.69,76.8,81.6,-14.199997,-15.124079,96.0,1354,1.3974639501953123,True,REGULAR,USD
TSLA241129C00262500,2024-11-25 16:54:34+00:00,262.5,76.35,74.5,78.95,-14.360001,-15.830669,12.0,89,1.3642609912109376,True,REGULAR,USD
TSLA241129C00265000,2024-11-25 20:56:15+00:00,265.0,75.0,71.8,76.25,-12.989998,-14.763039,103.0,1165,1.236331943359375,True,REGULAR,USD
TSLA241129C00267500,2024-11-25 19:14:36+00:00,267.5,80.85,69.3,73.55,-4.669998,-5.460709,43.0,135,1.1445355273437499,True,REGULAR,USD
TSLA241129C00270000,2024-11-25 20:57:42+00:00,270.0,69.75,68.65,71.5,-13.029999,-15.740516,82.0,1974,1.4775416748046877,True,REGULAR,USD
TSLA241129C00272500,2024-11-25 17:18:54+00:00,272.5,75.48,64.55,69.05,-4.8899994,-6.0843587,12.0,124,1.220707021484375,True,REGULAR,USD
TSLA241129C00275000,2024-11-25 20:55:54+00:00,275.0,65.33,62.2,66.2,-12.369995,-15.9202,74.0,1492,1.144047248535156,True,REGULAR,USD
TSLA241129C00277500,2024-11-25 18:02:59+00:00,277.5,72.35,59.35,63.6,-3.709999,-4.877727,22.0,102,1.0146533642578124,True,REGULAR,USD
TSLA241129C00280000,2024-11-25 20:58:03+00:00,280.0,60.5,57.8,61.05,-12.650002,-17.293234,280.0,2739,1.1303754418945315,True,REGULAR,USD
TSLA241129C00282500,2024-11-25 18:02:59+00:00,282.5,67.35,54.4,58.6,-3.2300034,-4.5763717,22.0,124,0.94726615234375,True,REGULAR,USD
TSLA241129C00285000,2024-11-25 20:52:36+00:00,285.0,57.51,53.45,56.2,-10.540005,-15.488618,368.0,1255,1.140629296875,True,REGULAR,USD
TSLA241129C00287500,2024-11-25 18:16:40+00:00,287.5,63.29,49.4,53.65,-2.4300003,-3.697505,16.0,58,0.8798840136718749,True,REGULAR,USD
TSLA241129C00290000,2024-11-25 20:54:02+00:00,290.0,49.78,47.35,51.15,-14.370003,-22.400627,203.0,1421,0.91211025390625,True,REGULAR,USD
TSLA241129C00292500,2024-11-25 20:44:51+00:00,292.5,54.01,44.45,48.7,-6.470001,-10.697753,35.0,464,0.8188494677734374,True,REGULAR,USD
TSLA241129C00295000,2024-11-25 20:57:34+00:00,295.0,44.5,42.3,46.25,-13.400002,-23.143353,85.0,1205,0.8369156933593749,True,REGULAR,USD
TSLA241129C00297500,2024-11-25 17:05:58+00:00,297.5,50.0,39.5,43.8,-5.6500015,-10.152742,24.0,209,0.7622094091796876,True,REGULAR,USD
TSLA241129C00300000,2024-11-25 20:59:33+00:00,300.0,39.37,37.55,41.25,-14.130001,-26.411217,582.0,7162,0.7836935693359376,True,REGULAR,USD
TSLA241129C00302500,2024-11-25 20:12:16+00:00,302.5,43.09,34.8,38.9,-9.060001,-17.372965,13.0,176,0.7304714453125,True,REGULAR,USD
TSLA241129C00305000,2024-11-25 20:56:53+00:00,305.0,34.95,32.3,36.65,-13.989998,-28.58602,401.0,1057,0.7138700488281251,True,REGULAR,USD
TSLA241129C00307500,2024-11-25 20:33:20+00:00,307.5,32.4,30.35,33.95,-13.099998,-28.791206,48.0,224,0.7028838305664062,True,REGULAR,USD
TSLA241129C00310000,2024-11-25 20:57:56+00:00,310.0,31.09,28.75,30.4,-12.709999,-29.018263,312.0,1152,0.6455113574218749,True,REGULAR,USD
TSLA241129C00312500,2024-11-25 20:53:39+00:00,312.5,28.47,26.6,28.25,-13.129999,-31.562498,54.0,485,0.6555210229492189,True,REGULAR,USD
TSLA241129C00315000,2024-11-25 20:59:02+00:00,315.0,24.96,23.75,26.8,-14.860001,-37.317932,259.0,1629,0.6552768847656252,True,REGULAR,USD
TSLA241129C00317500,2024-11-25 20:56:19+00:00,317.5,23.42,22.3,24.35,-13.17,-35.993443,240.0,434,0.6696810375976563,True,REGULAR,USD
TSLA241129C00320000,2024-11-25 20:59:43+00:00,320.0,20.3,20.0,22.0,-13.990002,-40.79907,1046.0,4536,0.6352575537109376,True,REGULAR,USD
TSLA241129C00322500,2024-11-25 20:58:00+00:00,322.5,20.2,17.15,19.8,-11.75,-36.77621,440.0,1400,0.57812921875,True,REGULAR,USD
TSLA241129C00325000,2024-11-25 20:58:21+00:00,325.0,17.1,15.55,17.8,-12.67,-42.559624,867.0,1435,0.5874064697265625,True,REGULAR,USD
TSLA241129C00327500,2024-11-25 20:59:14+00:00,327.5,14.72,14.4,15.95,-12.579999,-46.08058,258.0,706,0.611576149902344,True,REGULAR,USD
TSLA241129C00330000,2024-11-25 20:59:47+00:00,330.0,12.9,12.65,13.1,-12.59,-49.39192,2143.0,5466,0.5618940295410157,True,REGULAR,USD
TSLA241129C00332500,2024-11-25 20:58:21+00:00,332.5,11.2,10.35,11.5,-12.28,-52.29983,517.0,5966,0.5345505529785157,True,REGULAR,USD
TSLA241129C00335000,2024-11-25 20:59:43+00:00,335.0,9.9,9.5,10.0,-11.550001,-53.846157,2197.0,7357,0.5564009204101563,True,REGULAR,USD
TSLA241129C00337500,2024-11-25 20:59:56+00:00,337.5,8.53,8.3,8.95,-10.920001,-56.143963,1833.0,6180,0.5715374877929689,True,REGULAR,USD
TSLA241129C00340000,2024-11-25 20:59:59+00:00,340.0,7.2,7.05,7.6,-10.95,-60.33058,12611.0,10515,0.5654340332031251,False,REGULAR,USD
TSLA241129C00342500,2024-11-25 20:59:48+00:00,342.5,6.2,6.15,6.3,-10.099999,-61.96319,14514.0,2428,0.564579549560547,False,REGULAR,USD
TSLA241129C00345000,2024-11-25 20:59:58+00:00,345.0,5.35,5.25,5.4,-9.450001,-63.85135,15245.0,5504,0.5697064514160157,False,REGULAR,USD
TSLA241129C00347500,2024-11-25 20:59:58+00:00,347.5,4.5,4.45,4.65,-8.85,-66.29214,27259.0,2829,0.576054044189453,False,REGULAR,USD
TSLA241129C00350000,2024-11-25 20:59:59+00:00,350.0,3.9,3.8,3.95,-8.16,-67.6617,72629.0,13685,0.5824016369628906,False,REGULAR,USD
TSLA241129C00352500,2024-11-25 20:59:56+00:00,352.5,3.25,3.2,3.5,-7.54,-69.87952,30546.0,4492,0.5938761315917969,False,REGULAR,USD
TSLA241129C00355000,2024-11-25 20:59:59+00:00,355.0,2.75,2.5,2.89,-7.05,-71.938774,46833.0,6889,0.5866740551757812,False,REGULAR,USD
TSLA241129C00357500,2024-11-25 20:59:59+00:00,357.5,2.35,2.3,2.47,-6.4,-73.14286,19920.0,2798,0.6047402807617189,False,REGULAR,USD
TSLA241129C00360000,2024-11-25 20:59:58+00:00,360.0,2.0,2.0,2.07,-5.7,-74.02598,102675.0,18432,0.6135292553710938,False,REGULAR,USD
TSLA241129C00362500,2024-11-25 20:59:59+00:00,362.5,1.69,1.69,1.8,-5.31,-75.85714,15511.0,1703,0.6235389208984375,False,REGULAR,USD
TSLA241129C00365000,2024-11-25 20:59:52+00:00,365.0,1.49,1.44,1.5,-4.71,-75.96774,37957.0,8966,0.6296423754882813,False,REGULAR,USD
TSLA241129C00367500,2024-11-25 20:59:59+00:00,367.5,1.24,1.24,1.32,-4.3100004,-77.65766,10702.0,2088,0.6423375610351563,False,REGULAR,USD
TSLA241129C00370000,2024-11-25 20:59:59+00:00,370.0,1.06,1.06,1.11,-3.8400002,-78.36735,50179.0,12902,0.6496617065429688,False,REGULAR,USD
TSLA241129C00372500,2024-11-25 20:59:47+00:00,372.5,0.95,0.91,1.0,-3.3700001,-78.009254,6518.0,1632,0.6630893066406252,False,REGULAR,USD
TSLA241129C00375000,2024-11-25 20:59:59+00:00,375.0,0.84,0.79,0.84,-3.0600002,-78.46155,27169.0,7930,0.6713900048828126,False,REGULAR,USD
TSLA241129C00377500,2024-11-25 20:59:34+00:00,377.5,0.7,0.69,0.73,-2.7,-79.411766,5430.0,1785,0.6823762231445314,False,REGULAR,USD
TSLA241129C00380000,2024-11-25 20:59:57+00:00,380.0,0.63,0.6,0.64,-2.37,-78.99999,38368.0,12212,0.69336244140625,False,REGULAR,USD
TSLA241129C00382500,2024-11-25 20:58:57+00:00,382.5,0.55,0.53,0.56,-2.1200001,-79.40075,4077.0,1212,0.7050810742187501,False,REGULAR,USD
TSLA241129C00385000,2024-11-25 20:59:59+00:00,385.0,0.48,0.47,0.49,-1.97,-80.408165,12554.0,5091,0.7163114306640624,False,REGULAR,USD
TSLA241129C00387500,2024-11-25 20:59:19+00:00,387.5,0.42,0.42,0.45,-1.7300001,-80.46512,3568.0,889,0.7314479980468749,False,REGULAR,USD
TSLA241129C00390000,2024-11-25 20:59:54+00:00,390.0,0.38,0.38,0.41,-1.54,-80.208336,12381.0,6681,0.7460962890625,False,REGULAR,USD
TSLA241129C00392500,2024-11-25 20:59:25+00:00,392.5,0.34,0.34,0.36,-1.37,-80.11696,2575.0,1082,0.7568383691406251,False,REGULAR,USD
TSLA241129C00395000,2024-11-25 20:59:44+00:00,395.0,0.32,0.31,0.34,-1.23,-79.35484,5467.0,2165,0.773439765625,False,REGULAR,USD
TSLA241129C00397500,2024-11-25 20:58:33+00:00,397.5,0.28,0.27,0.31,-1.08,-79.411766,1973.0,1125,0.7846701220703125,False,REGULAR,USD
TSLA241129C00400000,2024-11-25 20:59:48+00:00,400.0,0.26,0.26,0.27,-0.99,-79.2,34364.0,23745,0.79883013671875,False,REGULAR,USD
TSLA241129C00402500,2024-11-25 20:59:44+00:00,402.5,0.24,0.21,0.27,-0.89,-78.76106,2455.0,1521,0.8105487695312499,False,REGULAR,USD
TSLA241129C00405000,2024-11-25 20:59:15+00:00,405.0,0.23,0.2,0.25,-0.79999995,-77.6699,2993.0,2318,0.8261736132812498,False,REGULAR,USD
TSLA241129C00407500,2024-11-25 20:59:31+00:00,407.5,0.2,0.17,0.25,-0.73,-78.49462,2192.0,584,0.84179845703125,False,REGULAR,USD
TSLA241129C00410000,2024-11-25 20:58:53+00:00,410.0,0.2,0.17,0.2,-0.63,-75.90362,8372.0,4105,0.84961087890625,False,REGULAR,USD
TSLA241129C00412500,2024-11-25 20:59:35+00:00,412.5,0.16,0.15,0.19,-0.61,-79.22078,788.0,991,0.86132951171875,False,REGULAR,USD
TSLA241129C00415000,2024-11-25 20:59:09+00:00,415.0,0.16,0.15,0.18,-0.52,-76.4706,7471.0,7128,0.8808605664062499,False,REGULAR,USD
TSLA241129C00417500,2024-11-25 20:59:41+00:00,417.5,0.14,0.12,0.17,-0.51,-78.46154,897.0,360,0.8867198828124999,False,REGULAR,USD
TSLA241129C00420000,2024-11-25 20:58:06+00:00,420.0,0.14,0.13,0.15,-0.45,-76.27119,5663.0,5377,0.90429783203125,False,REGULAR,USD
TSLA241129C00422500,2024-11-25 20:54:36+00:00,422.5,0.12,0.12,0.14,-0.39999998,-76.92307,724.0,470,0.9160164648437501,False,REGULAR,USD
TSLA241129C00425000,2024-11-25 20:59:18+00:00,425.0,0.13,0.1,0.15,-0.36,-73.46938,2705.0,5046,0.9335944140625,False,REGULAR,USD
TSLA241129C00427500,2024-11-25 20:59:54+00:00,427.5,0.12,0.11,0.17,-0.34,-73.91304,1414.0,873,0.96679720703125,False,REGULAR,USD
TSLA241129C00430000,2024-11-25 20:58:42+00:00,430.0,0.1,0.05,0.14,-0.33,-76.74419,2412.0,2267,0.9414068359375,False,REGULAR,USD
TSLA241129C00432500,2024-11-25 20:59:33+00:00,432.5,0.11,0.07,0.11,-0.29000002,-72.5,315.0,757,0.95507857421875,False,REGULAR,USD
TSLA241129C00435000,2024-11-25 20:52:09+00:00,435.0,0.09,0.07,0.11,-0.26,-74.28571,1450.0,11227,0.97460962890625,False,REGULAR,USD
TSLA241129C00437500,2024-11-25 20:59:06+00:00,437.5,0.07,0.0,0.17,-0.31,-81.57895,80.0,87,0.9882813671875,False,REGULAR,USD
TSLA241129C00440000,2024-11-25 20:54:03+00:00,440.0,0.09,0.06,0.09,-0.22,-70.96774,1553.0,1928,0.992187578125,False,REGULAR,USD
TSLA241129C00442500,2024-11-25 20:54:16+00:00,442.5,0.07,0.04,0.09,-0.16999999,-70.83333,939.0,346,0.9960937890625,False,REGULAR,USD
TSLA241129C00445000,2024-11-25 20:48:33+00:00,445.0,0.08,0.05,0.1,-0.21,-72.413795,1605.0,1516,1.0293017285156252,False,REGULAR,USD
TSLA241129C00447500,2024-11-25 20:31:01+00:00,447.5,0.1,0.03,0.24,-0.15,-60.000004,81.0,571,1.123051259765625,False,REGULAR,USD
TSLA241129C00450000,2024-11-25 20:59:52+00:00,450.0,0.06,0.05,0.06,-0.17,-73.91304,2635.0,4512,1.0312548437500002,False,REGULAR,USD
TSLA241129C00452500,2024-11-25 20:57:02+00:00,452.5,0.05,0.0,0.06,-0.2,-80.0,25.0,129,0.98437515625,False,REGULAR,USD
TSLA241129C00455000,2024-11-25 20:59:56+00:00,455.0,0.01,0.01,0.05,-0.19,-95.0,1381.0,712,1.0039112304687499,False,REGULAR,USD
TSLA241129C00457500,2024-11-25 20:51:59+00:00,457.5,0.05,0.0,0.06,-0.14,-73.68421,276.0,256,1.01953615234375,False,REGULAR,USD
TSLA241129C00460000,2024-11-25 20:54:53+00:00,460.0,0.05,0.03,0.05,-0.15,-75.0,1450.0,1615,1.0664109179687502,False,REGULAR,USD
TSLA241129C00465000,2024-11-25 20:59:43+00:00,465.0,0.04,0.0,0.04,-0.12,-75.0,478.0,545,1.0312548437500002,False,REGULAR,USD
TSLA241129C00470000,2024-11-25 20:58:34+00:00,470.0,0.04,0.02,0.05,-0.1,-71.42857,2733.0,1108,1.1171919140625,False,REGULAR,USD
TSLA241129C00475000,2024-11-25 20:56:59+00:00,475.0,0.03,0.03,0.05,-0.089999996,-75.0,1481.0,887,1.1640666796875,False,REGULAR,USD
TSLA241129C00480000,2024-11-25 20:58:20+00:00,480.0,0.02,0.02,0.03,-0.09,-81.818184,1657.0,1687,1.140629296875,False,REGULAR,USD
TSLA241129C00485000,2024-11-25 20:59:58+00:00,485.0,0.02,0.01,0.02,-0.08,-80.00001,936.0,1641,1.125004375,False,REGULAR,USD
TSLA241129C00490000,2024-11-25 20:41:08+00:00,490.0,0.04,0.02,0.03,-0.04,-50.0,96.0,2886,1.203128984375,False,REGULAR,USD
TSLA241129C00495000,2024-11-25 20:56:29+00:00,495.0,0.03,0.02,0.03,-0.060000002,-66.666664,681.0,3947,1.2343788281249999,False,REGULAR,USD
TSLA241129C00500000,2024-11-25 20:58:49+00:00,500.0,0.03,0.02,0.03,-0.03,-50.0,4524.0,7647,1.2656286718749998,False,REGULAR,USD
TSLA241129C00505000,2024-11-25 20:39:57+00:00,505.0,0.01,0.01,0.05,-0.04,-80.00001,293.0,1483,1.3125034374999998,False,REGULAR,USD
TSLA241129C00510000,2024-11-25 19:16:08+00:00,510.0,0.02,0.01,0.04,-0.05,-71.42857,1132.0,580,1.3203158984374999,False,REGULAR,USD
TSLA241129C00515000,2024-11-25 20:57:46+00:00,515.0,0.01,0.01,0.04,-0.04,-80.00001,32.0,416,1.3515657421874998,False,REGULAR,USD
TSLA241129C00520000,2024-11-25 18:22:13+00:00,520.0,0.03,0.01,0.02,-0.03,-50.0,172.0,2351,1.3125034374999998,False,REGULAR,USD
TSLA241129C00530000,2024-11-25 20:34:34+00:00,530.0,0.01,0.01,0.02,-0.03,-75.0,321.0,1854,1.3750031249999999,False,REGULAR,USD
TSLA241129C00540000,2024-11-25 18:50:18+00:00,540.0,0.02,0.0,0.02,-0.01,-33.333336,300.0,1232,1.3750031249999999,False,REGULAR,USD
TSLA241129C00550000,2024-11-25 17:18:58+00:00,550.0,0.05,0.01,0.03,0.020000001,66.66668,35.0,1200,1.5078149609375,False,REGULAR,USD
TSLA241129C00560000,2024-11-25 19:39:29+00:00,560.0,0.02,0.0,0.02,-0.01,-33.333336,600.0,1323,1.46875265625,False,REGULAR,USD
TSLA241129C00570000,2024-11-25 20:53:14+00:00,570.0,0.01,0.01,0.02,-0.04,-80.00001,2255.0,1532,1.5625021874999998,False,REGULAR,USD
TSLA241129C00580000,2024-11-25 20:40:20+00:00,580.0,0.01,0.0,0.04,-0.03,-75.0,1428.0,2423,1.65625171875,False,REGULAR,USD
TSLA241129C00590000,2024-11-25 18:52:23+00:00,590.0,0.02,0.0,0.02,-0.01,-33.333336,1103.0,829,1.609376953125,False,REGULAR,USD
TSLA241129C00600000,2024-11-25 19:57:18+00:00,600.0,0.01,0.0,0.01,-0.01,-50.0,1171.0,3216,1.5625021874999998,False,REGULAR,USD
TSLA241129C00610000,2024-11-25 19:25:21+00:00,610.0,0.01,0.0,0.01,-0.02,-66.66667,936.0,1508,1.625001875,False,REGULAR,USD
TSLA241129C00620000,2024-11-25 19:23:46+00:00,620.0,0.01,0.0,0.01,-0.01,-50.0,604.0,386,1.65625171875,False,REGULAR,USD
TSLA241129C00630000,2024-11-25 19:23:22+00:00,630.0,0.01,0.0,0.01,-0.01,-50.0,1657.0,1371,1.6875015625,False,REGULAR,USD
TSLA241129C00640000,2024-11-25 19:22:50+00:00,640.0,0.01,0.0,0.01,0.0,0.0,950.0,985,1.75000125,False,REGULAR,USD
TSLA241129C00650000,2024-11-25 19:06:40+00:00,650.0,0.01,0.0,0.01,0.0,0.0,2142.0,3898,1.78125109375,False,REGULAR,USD
TSLA241129C00660000,2024-11-25 17:04:36+00:00,660.0,0.01,0.0,0.01,0.0,0.0,1190.0,1002,1.8125009374999999,False,REGULAR,USD
TSLA241129C00670000,2024-11-25 17:51:26+00:00,670.0,0.01,0.0,0.01,0.0,0.0,1679.0,569,1.875000625,False,REGULAR,USD
TSLA241129C00680000,2024-11-25 17:24:12+00:00,680.0,0.01,0.0,0.01,0.0,0.0,1220.0,401,1.875000625,False,REGULAR,USD
TSLA241129C00690000,2024-11-25 20:46:48+00:00,690.0,0.01,0.0,0.01,0.0,0.0,21311.0,5315,1.9375003125,False,REGULAR,USD
TSLA241129C00700000,2024-11-25 19:12:23+00:00,700.0,0.01,0.0,0.01,0.0,0.0,2903.0,1871,1.9375003125,False,REGULAR,USD
TSLA241129C00710000,2024-11-25 20:02:44+00:00,710.0,0.01,0.0,0.01,0.0,0.0,15836.0,6778,1.96875015625,False,REGULAR,USD
